SalesID,SalePrice
4318336,34451.48171454639
4318337,34429.18040650757
4318338,34403.293082741555
4318369,35013.287299787335
4318371,34971.199371855706
4318372,34958.350903603365
4318392,35543.83080165461
4318395,34937.19021290989
4318399,35542.595523692784
4318409,34418.01280307851
4318411,34422.423474491865
4318412,34399.62860961363
4318415,34423.51079197851
4318417,34398.54129212699
4318426,34412.911791654886
4318434,34960.77306319005
4318510,34449.803194828855
4318512,34395.36440628802
4318515,34394.27708880138
4318517,34450.8905123155
4318522,34430.96659197146
4318533,35551.05911774322
4318574,36125.77244064596
4318618,23179.507933971414
4318627,23083.39333242475
4318628,23084.48064991139
4318699,33884.803241193644
4318700,33885.89055868029
4318720,29838.387029909238
4318723,29837.299712422595
4318724,29997.523405583925
4318726,29998.610723070567
4318757,31113.15366578207
4318759,31112.066348295426
4319292,34399.236109300284
4319300,33946.18060773413
4319301,34390.67593588686
4319302,35566.887901974376
4319303,31517.62142627209
4319304,31726.527734436677
4319306,34442.59555911884
4319307,34408.04252825037
4319312,35567.97521946102
4319318,31518.708743758732
4319321,33304.27809978888
4319323,34391.7632533735
4319324,34431.038440151664
4319328,34409.129845737014
4319330,34989.50148347486
4319331,33849.41361553804
4319336,33947.267925220774
4319337,31727.61505192332
4319338,34443.68287660548
4319340,34398.14879181364
4319341,33303.190782302234
4319342,34988.414165988215
4319422,25933.333177745983
4319492,28751.615668178303
4319495,29417.09335115453
4319500,27131.678024066845
4319507,28203.732650498336
4319533,26506.01385686238
4319535,27724.720535139495
4319539,26583.392272408004
4319543,26558.015135056106
4319608,28803.277746179723
4319614,28283.25563995348
4319617,28209.3952291857
4319638,29394.648986162618
4319639,29393.561668675975
4319644,28769.6389150435
4319668,29411.422244237852
4319775,30456.164734397782
4319777,29976.144185574434
4319778,29958.775887775002
4319839,30491.880342067452
4319840,30499.612875019782
4319849,30573.264563515317
4319850,30477.912150159245
4319852,30465.477075647446
4319897,30516.352873945376
4319901,30483.482413598394
4319905,31021.303480871837
4319950,31051.05653783714
4319956,31049.969220350496
4319957,31021.303480871837
4320024,31080.05891961686
4320037,31598.08292028337
4320039,31669.501130492892
4320040,31599.170237770013
4320041,31603.120611231076
4320054,31601.021448882995
4320124,32128.288500773022
4320180,32219.334923949325
4320181,32221.2281354898
4320182,32762.21670765453
4320199,32734.48286298674
4320201,32704.252878494153
4320208,32734.703311311838
4320209,32183.446837669995
4320210,32140.841687744774
4320211,32705.340195980796
4320280,33296.88903140597
4320380,33315.986164006696
4320381,33291.90954357624
4320385,33302.70127626695
4320386,33843.40096306102
4320387,33279.493230696535
4320388,33306.423739727295
4320577,33863.56686482666
4320585,33846.18790700298
4320614,33827.95423242962
4320615,33896.14161753416
4320616,33877.23870968819
4320855,34424.732851499575
4320856,34447.193206396885
4320859,34407.96129912278
4320861,34415.39386032079
4320866,34461.68309772381
4320867,34456.17658085725
4320869,34433.0508304431
4320893,34434.13814792974
4320894,34418.571812188486
4320895,34425.295911413734
4320905,34417.73713614809
4320919,34944.591220656526
4320924,34440.92108994274
4320925,34383.563387152215
4320926,34381.10796841589
4320927,34418.824453634734
4320931,34954.32292519696
4320932,34431.236289351364
4320933,34442.603021057206
4321022,34976.425104959286
4321023,34969.420221971
4321024,34962.64730005013
4321030,35021.931900152005
4321031,35010.43191879935
4321034,34961.559982563485
4321035,34975.33778747264
4321057,34988.210560548876
4321058,34961.367676555354
4321065,35014.87414366391
4321066,34995.859519267804
4321068,34974.93633283331
4321069,34979.00076821272
4321070,34987.54729682673
4321097,34988.78918400878
4321098,35008.14450124733
4321101,35546.41499287501
4321102,35540.64282943227
4321105,35013.63950537186
4321106,34981.590928983875
4321124,35567.849431752344
4321128,35554.2803491152
4321143,31336.297419803974
4321217,30426.771984362334
4321218,30495.438428526046
4321219,30511.09942488355
4321230,30550.905904813844
4321231,30476.830162553582
4321257,31028.914703278337
4321265,30952.80247921357
4321270,31019.121597008547
4321272,31018.034279521904
4321313,31568.043749148783
4321326,31573.0746180907
4321357,32149.940829559113
4321359,31602.78908602544
4321363,31601.7017685388
4321364,32129.550428664195
4321368,32128.463111177552
4321370,32224.787927646597
4321421,32754.191451838007
4321430,32784.512045880314
4321474,33313.133127861656
4321476,33346.56899349054
4321479,33336.795501570916
4321512,33856.13067918387
4321516,33872.4737006331
4321519,33855.04336169723
4321556,33869.66863472859
4321561,33852.589008989395
4321562,33853.67632647604
4321645,33874.67285347835
4321646,33865.77262689243
4321652,34400.34133543866
4321654,34448.917564035044
4321661,34446.50116068823
4321662,34413.62174601527
4321673,34399.254017952015
4321755,34390.03932209429
4321842,35526.05316065601
4321936,29906.74071049958
4321943,34402.942369544646
4322065,24937.177149584924
4322075,22053.02880373079
4322077,22051.941486244148
4322127,25874.86854311888
4322148,27123.657245413167
4322151,27124.74456289981
4322162,28862.79985054076
4322172,26561.274529099697
4322201,28734.844755471044
4322211,28787.769827130018
4322212,28813.76865413552
4322213,29371.856679700664
4322219,28808.32481807482
4322235,29885.39368361124
4322236,29909.661756806425
4322265,29974.322822214395
4322284,30528.62655623071
4322291,31665.98141975404
4322293,30477.152733433293
4322297,30476.06541594665
4322358,31573.0746180907
4322359,31605.3425765126
4322364,31592.81859788671
4322371,32787.68232276157
4322372,32788.76964024821
4322397,32199.71076178644
4322422,32730.982766860572
4322429,32740.813395869685
4322448,33296.88903140597
4322473,33297.37192795845
4322491,33968.3247876612
4322495,33899.56922581012
4322533,33906.050277584814
4322538,34455.772994160536
4322584,35116.16267084307
4322585,35000.87290565437
4322697,24836.163223307463
4322707,24927.057421894046
4322712,25434.315273771004
4322724,28197.23155775224
4322729,28803.12573490059
4322735,28915.366534016386
4322753,30472.79429611267
4322784,28769.6389150435
4322795,29875.35582445498
4322820,24880.509786804847
4322863,31631.547993995424
4322915,32290.625214392727
4323003,33981.62694438285
4323014,33278.4046341331
4323016,33912.104077771015
4323062,34454.21386624203
4323063,34453.12654875539
4323065,34365.637146271474
4323109,34379.07127356314
4323114,34379.97737142496
4323169,35028.65216162137
4323170,35024.331460613466
4323229,24804.018920537084
4323231,24802.93160305044
4323244,29397.43699613324
4323248,30522.948627045436
4323302,28769.6389150435
4323331,27706.107152071898
4323350,28815.42222962214
4323352,28816.509547108784
4323364,23060.559665205306
4323365,23061.64698269195
4323378,25034.600582709536
4323387,25410.434370483155
4323397,26569.679280099634
4323399,27764.55728918145
4323400,27765.644606668095
4323426,29409.57103286212
4323427,29410.658350348764
4323448,28847.45119166019
4323456,28910.131206917285
4323492,31598.08206730301
4323494,31611.881831667793
4323502,32207.094926910067
4323503,32206.007609423425
4323516,32789.88893754518
4323518,32790.97625503183
4323578,33877.190739710175
4323585,33876.10342222353
4323586,34419.27366494096
4323608,34442.803215362364
4323609,34414.73272865603
4323619,34413.04653368954
4323634,34963.12870447751
4323645,36142.34720985172
4323688,26524.712519336492
4323695,28231.727024647174
4323700,28742.455977877544
4323701,28743.543295364187
4323721,30567.308622031414
4323723,30386.896214668173
4323731,30602.682684141037
4323733,30595.980970730598
4323734,30541.011315396754
4323737,30594.893653243955
4323741,30516.517677043565
4323746,24900.93216750986
4323747,24902.019484996505
4323753,25891.178305418463
4323754,25890.09098793182
4323758,27700.14161685476
4323768,28261.607575282163
4323800,30562.428058932943
4323804,30485.38863026857
4323813,30467.241088344832
4323814,30468.328405831475
4323824,31033.26397322485
4323845,31646.757859775098
4323847,31599.170237770013
4323849,31645.670542288455
4323885,31734.668757607404
4323892,32175.042086669826
4323895,31571.987300604058
4323899,31573.0746180907
4323921,32699.25356326619
4323933,32833.53748578316
4323950,33257.055474924855
4323952,33303.18865024485
4323998,33902.12271629728
4323999,33247.959744507214
4324005,33246.87242702057
4324088,34470.997784078936
4324097,34389.49012029043
4324107,34395.20642545819
4324158,34385.29840481479
4324159,34475.38351099868
4324162,34453.142112301604
4324180,34384.21108732815
4324207,35049.60476971237
4324213,34931.54341081687
4324214,35041.57695547951
4324221,34980.79846641887
4324242,35598.94223460223
4324243,35561.52252305159
4324249,34971.11622398131
4324283,36099.25234084297
4324298,37262.89960721665
4324340,32154.98171859287
4324377,32829.160073519626
4324378,33323.008742335835
4324442,34459.34344634175
4324498,35010.55770650803
4324565,22606.77438161755
4324629,29382.514310026483
4324653,31021.303480871837
4324657,31655.145768152026
4324663,32165.07650231541
4324670,27671.97433747456
4324682,28841.942329425132
4324721,31046.575297583127
4324724,31045.487980096485
4324772,33864.20497100707
4324788,34445.25714171131
4324795,33956.04790728958
4324824,24833.5257322283
4324832,25379.518736454076
4324833,25380.60605394072
4324838,25893.35294039175
4324846,33441.73357800156
4324916,31042.365033523412
4324929,31115.97003111802
4324932,31117.057348604663
4324940,31749.13690252701
4324941,31748.049585040368
4325006,33938.121239787375
4325007,33971.21705198131
4325012,33937.03392230073
4325013,33970.129734494665
4325036,34383.0342260577
4325055,34480.85314453341
4325057,34497.298927944445
4325062,34496.2116104578
4325071,35118.156512550486
4325099,35596.0239597598
4325100,35594.936642273155
4325110,35059.1394780337
4325123,36135.45852057659
4325124,36134.37120308995
4325208,24319.984890824882
4325220,24891.164005733735
4325253,29428.150090751413
4325293,31075.69813666545
4325311,31669.657831983175
4325332,33345.32987803564
4325334,33344.242560549
4325343,33881.72293471743
4325346,33882.81025220407
4325348,33295.06276426138
4325372,34497.21791212767
4325375,34498.305229614314
4325422,35116.10617289826
4325426,35115.01885541162
4325483,35195.918474083475
4325484,35194.83115659683
4325605,36152.47354702564
4325612,34425.38055167551
4325613,34426.46786916215
4325845,22560.368311094062
4325853,25886.619033860392
4325877,28253.792534125503
4325878,28254.879851612146
4325893,35565.189767906675
4325894,35566.27708539332
4325906,29960.39535113162
4325907,29961.482668618264
4325932,29949.583151372906
4325933,29948.495833886263
4325936,30502.892523083312
4325937,30503.979840569955
4326000,32304.1795862015
4326001,32305.26690368814
4326019,23121.117918988923
4326050,35560.75500498025
4326051,35559.66768749361
4326145,31419.426039336482
4326160,31418.33872184984
4326188,31343.638092112436
4326297,25899.876845311606
4326324,30454.532265648944
4326334,24813.73165065964
4326337,32231.291152187565
4326350,17410.19555964542
4326358,30548.981352870294
4326365,19159.326561301306
4326366,18662.333413077693
4326426,16845.376612586668
4326427,16844.289295100025
4326446,27030.602056915523
4326455,25891.178305418463
4326460,26535.87799070822
4326522,31074.509762652975
4326523,31075.597080139618
4326535,28769.6389150435
4326541,28835.19648405508
4326542,28836.283801541722
4326550,28203.732650498336
4326552,28224.024339710362
4326586,31325.86599430564
4326637,28140.668236273283
4326645,27655.825967138982
4326646,27656.913284625625
4326668,31308.493006295
4326669,31307.405688808358
4329657,31282.39738661569
4329825,31337.03978033358
4329839,33323.49313180096
4329880,28767.352776568267
4329883,31052.590295165835
4329899,29287.703210176784
4329902,30509.134365163103
4330024,31282.39738661569
4330047,25476.498501463793
4330223,25373.11401028518
4330224,25374.20132777182
4331929,31310.98019153101
4331930,31312.067509017652
4331967,26002.66501768923
4332053,28191.534866934642
4332054,28192.622184421285
4332061,29296.40175006987
4332275,24164.101939643268
4332298,24766.97699873417
4332741,24196.721464242437
4332772,24300.872407726245
4332784,16900.236470116943
4332820,31307.405688808358
4332821,31308.493006295
4332849,31238.911722729274
4333218,29365.14601222705
4333219,27651.061384705594
4333220,27649.97406721895
4333365,27070.832803921134
4333366,27071.920121407777
4333368,27646.386132744956
4333498,28782.00000905525
4333602,31396.4514472211
4333605,31397.538764707744
4333656,28222.217047771206
4333657,28873.627613845456
4333741,30583.25850349752
4333747,32147.965962532093
4333814,25894.440257878392
4333823,27626.564548266353
4333828,31408.59657033329
4333831,31405.87785038905
4333864,29450.86735094682
4333905,32833.841508078855
4333943,28255.192402137152
4333949,28287.018611190957
4333979,28950.119119520474
4334011,29462.201462910045
4334104,28346.351607367396
4334156,30590.04464359663
4334216,31161.611355034518
4334217,31742.983325153997
4334218,31741.896007667354
4334285,27302.746749777347
4334297,29465.144255887193
4334298,29464.05693840055
4334320,31785.98374685715
4334359,30551.956551753916
4334446,33862.795295951364
4334642,31605.273073437857
4334651,32292.33848564775
4334680,31335.037410659366
4334681,31333.950093172723
4334717,31393.00976778654
4334718,31391.9224502999
4334898,31173.957525432517
4334910,31124.498651080066
4335005,27588.897099054186
4335006,27587.809781567543
4335093,32204.66786353878
4335094,32262.605895487708
4335095,31145.441451864725
4335123,31784.609036387003
4335168,34477.86152886064
4335216,35013.774034095695
4335220,35012.68671660905
4335275,33912.2296521691
4335280,33913.316969655745
4335418,35045.312850428454
4335434,34517.33158006327
4335448,34457.39906673721
4335449,34456.31174925057
4335470,34990.3331747402
4335476,35051.02318578295
4335479,34989.245857253554
4335521,34471.28325831593
4335606,34442.10775851953
4335607,34441.02044103289
4335618,36131.21904843359
4335683,35043.717478322564
4335684,35554.05627634504
4335862,34533.525788056955
4335894,33997.87871635001
4335899,34015.46639644593
4335913,33969.2044486418
4335928,34010.14301795041
4336092,34455.88961423264
4336097,32250.54370720155
4336098,32251.63102468819
4336130,33915.93356704543
4336131,33914.84624955879
4336134,32830.732419616135
4336135,32831.81973710278
4336160,34517.56418080046
4336167,33941.856068707886
4336193,32884.35572010762
4336541,33878.914031319844
4336547,33349.19689057424
4336974,33862.795295951364
4337030,29364.28298055858
4337031,29365.37029804522
4337151,23139.855810425943
4337152,23138.7684929393
4337849,30039.81877644849
4337868,28184.160935738822
4337994,30441.26208900014
4338112,28797.853098110238
4338154,34410.948011011234
4338162,30608.00712866499
4338209,31249.433135442203
4338263,35061.43329149537
4338264,35062.52060898201
4338405,34961.87999502686
4338583,33926.78350337915
4338584,33925.696185892506
4338598,33943.890631765535
4338608,33942.80331427889
4338629,35612.18768033077
4338631,35611.100362844125
4338721,27070.832803921134
4338722,27071.920121407777
4339027,34993.52050755528
4339028,34994.60782504192
4346662,31130.812341340294
4347160,35528.30156281876
4347226,28259.314401227748
4347409,28240.041165834875
4347765,34415.6401058574
4347767,34416.72742334404
4347959,35571.998507393466
4349154,35010.55770650803
4349181,37210.39091381093
4349183,37209.30359632429
4349204,34479.38142834132
4349220,34943.31714035332
4349222,34406.09921467473
4349304,34999.08330905612
4349305,35000.170626542764
4349373,32125.4751202123
4349452,31295.445196455345
4349453,31296.532513941987
4349596,29336.480485533888
4349624,31629.31153119664
4349682,33296.88903140597
4349742,33862.795295951364
4349818,34428.70156049653
4349820,34427.614243009884
4349828,34968.51220536261
4349877,35014.16781374853
4349884,34968.51220536261
4349894,34955.4643955229
4349908,35580.36339002376
4349942,34996.499970553734
4349950,29862.308014615264
4349954,30428.214279160427
4349963,30507.008979244623
4349964,30526.176041278697
4350047,32165.07650231541
4350411,30417.341104294057
4351903,34412.78301917098
4351978,33862.795295951364
4351999,34502.42573657952
4352010,33974.28094219341
4352058,31579.93068762339
4352096,31684.881982494553
4352097,31683.79466500791
4352102,31664.891330802988
4352103,31665.97864828963
4352125,34383.0342260577
4352126,34381.94690857106
4352179,28149.366776166367
4352180,31299.366148522648
4352186,28196.644406325067
4352393,34532.35766806413
4352394,34533.44498555077
4352427,34461.09189549292
4352485,33942.393758031714
4352486,32929.491334773134
4352487,32928.40401728649
4352556,34487.243160136684
4352571,28266.72798774508
4352584,29965.364818344126
4352585,30421.69037424063
4352592,29964.277500857483
4352605,33977.93496860773
4352638,33975.9978378932
4352652,34012.18696143071
4352677,32839.50600603805
4352678,31737.951816805115
4352702,34567.7498521363
4352725,35108.50859529147
4352751,31735.12479118223
4352782,34456.318145160214
4352792,30108.739994115662
4352948,32211.77444272273
4352963,31750.17838209303
4352975,35033.878747705545
4352998,29396.366734580486
4353000,29445.88615768141
4353057,34998.60147800727
4353081,32817.02155962767
4353107,33403.21738159022
4353160,34480.704757699335
4353162,33939.022434127226
4353165,33940.10975161387
4353169,34386.66821150039
4353234,28788.082590965903
4353236,28786.99527347926
4353243,29986.34556875209
4353265,23709.45362438727
4353266,23708.36630690063
4353292,21952.668120820832
4353530,32764.54505934287
4353531,32765.63237682951
4353550,34453.897477961145
4353608,31699.91361368698
4353686,34992.79285732878
4353691,34985.72017696424
4353698,34994.60782504192
4353700,34408.70344660431
4353724,36063.35593990743
4353842,33366.51679203677
4353984,32179.827989151818
4353986,32684.228114935104
4353988,32178.740671665175
4353989,32685.315432421747
4354023,29975.10014759208
4354030,29936.019611927506
4354083,31033.26397322485
4354110,29340.04496816441
4354111,29341.132285651052
4354141,31704.769019243715
4354237,31047.952352896216
4354249,34465.305783735064
4354264,35555.006719739875
4354265,35610.95496078528
4354326,30426.861741456785
4354327,29874.268506968336
4354334,29875.35582445498
4354340,27700.369740166294
4354341,31108.773055432423
4354342,30991.945908732596
4354346,30425.774423970142
4354348,31107.68573794578
4354350,30990.858591245953
4354445,35043.98483059701
4354522,33406.43754693348
4354786,31656.38040644431
4354805,35065.14957209438
4354806,35064.062254607736
4354833,29297.62722072535
4355478,31686.768798125384
4355533,31574.016106897034
4355714,31123.15847883676
4355904,28769.6389150435
4356025,31034.79304007959
4356028,31035.88035756623
4356264,32166.641173162963
4356309,27659.275322085246
4356583,33812.825382204435
4356594,33878.430708145665
4356597,32744.945202528907
4356659,23120.89256714197
4356681,33418.64513727871
4356683,28197.833846366266
4356843,29886.4089396068
4356844,29885.321622120216
4356852,31033.27164821129
4356905,31044.255473599304
4356974,29412.944915182947
4356975,19109.00167076802
4356983,23060.559665205306
4357263,34419.93586263439
4357674,28154.80336359958
4357680,34499.67098575848
4357715,35708.34236329567
4357716,30506.247430461226
4357736,34450.670703397365
4357933,35173.80712668481
4358162,28720.709628144745
4358165,28721.796945631388
4358172,34539.96782444214
4358173,34541.05514192878
4358369,33821.64651172038
4358378,28298.898727134452
4358379,25327.446675846353
4358380,33902.00332476053
4358564,31303.28903614555
4358577,29406.040022429544
4358603,29354.029576861765
4358604,34004.89767049666
4358659,25945.54417975043
4358752,30055.23182130861
4358753,30455.39721632644
4358756,35110.84824667353
4358828,29391.257195189828
4358829,28203.732650498336
4358840,29390.169877703185
4358844,28322.875356804696
4359136,33953.17376466951
4359148,30086.424401607597
4359153,30483.896020649525
4359154,30064.55311714654
4359831,35074.40200426482
4359843,35075.48932175146
4359854,32793.47495327261
4359856,33892.21213723754
4359865,30488.394316837424
4359868,28401.47732452175
4359869,30576.85782787029
4359881,28384.795742287708
4359882,32102.012088090356
4359895,30560.707325739844
4359896,29445.12055809406
4359897,29456.329735329025
4359922,32283.071982056135
4359942,26592.329382588796
4359998,35609.73482001078
4360058,31075.975935915776
4360065,31590.966533793136
4360066,32182.743279219023
4360067,29902.522771453252
4360068,31077.06325340242
4360175,35051.111663800606
4360193,33402.940648631135
4360382,31307.405688808358
4360383,31308.493006295
4360494,32232.385505253624
4360542,31576.014852388762
4360544,31662.30564719491
4360640,35591.193711744796
4360656,31599.170237770013
4361011,31694.467005899118
4361013,28799.557414776762
4361114,35560.514089587086
4361123,36092.12358889257
4361135,36152.1565193375
4361147,34455.4817636839
4361178,34420.285936161294
4361353,35024.212708483974
4361354,35025.30002597062
4361484,36107.77584397263
4361485,36106.68852648599
4361510,33924.06648887083
4361524,34997.48068806017
4361881,33880.68443992664
4361883,33879.59712244
4361904,34991.56013778329
4361954,34497.6080673355
4361958,34496.52074984886
4361963,35058.30672073964
4361980,35062.721869315894
4361986,33864.750335317396
4361987,33863.66301783075
4362083,34433.8997906904
4362157,34588.43212291488
4362197,35158.0617036387
4362248,35107.87965674786
4362318,33978.0987056772
4362353,34545.79925729416
4362374,34600.64077955106
4362375,34599.55346206442
4362405,34537.268931896135
4362406,34536.18161440949
4362481,35152.84151372645
4362519,35034.54798097798
4362520,35536.31466622348
4362599,34428.92797837214
4362618,34469.733511082304
4362642,35009.86907193356
4362718,31259.563719396247
4362735,34994.60782504192
4362839,35107.31361205847
4363034,36118.73685692437
4363246,37778.12813571212
4363311,36153.389238882985
4363312,36152.30192139634
4363350,35106.52647937444
4363351,35105.4391618878
4363430,36107.444318767
4363452,35639.370190875314
4363453,35640.45750836196
4363497,34545.6112154008
4363692,33814.023776571616
4363803,36219.22652562888
4363954,33910.46883755777
4364010,35495.977319500176
4364021,35568.79092082119
4364022,35567.70360333455
4364166,24759.36577632767
4364295,24774.588221140613
4364421,29984.18415195681
4364469,32821.82750281878
4364521,31404.842766732443
4364531,31405.930084219086
4364532,35031.83480396296
4364549,31292.536728656734
4364550,27625.056588149397
4364551,27623.969270662754
4364879,32745.14006669086
4366945,23164.3882513828
4366946,23163.300933896156
4366951,24199.983416702366
4366952,24201.07073418901
4366960,25897.70221033832
4366961,25898.789527824963
4367058,31377.03792660206
4367059,31375.950609115418
4367078,29432.234779888182
4367079,29433.322097374825
4367086,31104.97213457164
4367087,31106.05945205828
4367157,35539.54741033772
4367161,35538.46009285108
4367167,35617.627892208984
4367169,35616.54057472234
4367253,34411.78375308029
4367256,34412.87107056694
4367266,35053.325527474226
4367267,35052.23820998758
4367312,33902.543998597364
4367314,33903.63131608401
4367331,34433.282364888815
4367332,33367.66977510479
4367333,34432.19504740217
4367338,33366.58245761815
4367351,35058.9678524044
4367352,34992.37797120062
4367355,35060.05516989104
4367356,34993.465288687265
4367372,33897.95829042053
4367373,33896.87097293389
4367382,34499.39425279939
4367383,34498.30693531275
4367394,35094.10590264242
4367398,35093.018585155776
4367424,32796.32244570082
4367426,32795.235128214175
4367462,35038.63565489021
4367463,35059.143955196545
4367465,35060.23127268319
4367467,35039.722972376854
4367526,35546.032512916136
4367527,35547.11983040278
4367535,29988.068860361527
4367539,29986.981542874884
4367621,31417.45031959162
4367623,31416.363002104976
4367637,31742.246507553442
4367639,31741.1591900668
4368983,30427.118860065937
4368984,30426.031542579294
4369132,32674.24547438434
4369208,34447.0414084284
4369210,31268.70699343295
4369297,33315.10394434701
4369374,32729.891611618106
4369376,32782.470234457694
4369415,33340.336105999246
4369439,32720.576711952337
4369449,32729.488024921622
4369535,35023.38805279805
4369595,35019.35026734782
4369597,34403.49583546305
4369598,34391.254559347
4369600,34392.34187683364
4369695,34954.28945299925
4369699,34955.37677048589
4369700,35021.23964139522
4369705,34978.61189234437
4369762,33894.49635696603
4369767,34983.8250466772
4369779,33893.40903947939
4369783,34406.363795222016
4369785,34394.06580811285
4369786,35015.941420441435
4369848,34400.090399690846
4369849,34442.94264787075
4369853,34428.438259026036
4370090,22539.23341761215
4370091,22540.320735098794
4370140,21371.539411462494
4370141,21372.626728949137
4370152,25370.62192100234
4370153,25439.12292266061
4370190,24861.855469600938
4370209,25928.147099964204
4370249,23700.432513876993
4370265,24774.588221140613
4370351,23080.630693043873
4370385,27137.131028026633
4370448,27008.855707182724
4370503,27095.505316793395
4370562,28834.18762396887
4370567,28835.274941455515
4370596,29889.176695557777
4370599,29964.471086204925
4370621,31055.201349626237
4370654,27115.01499041653
4370667,27637.82638595294
4370742,29415.49584725377
4370743,29383.058181949193
4370744,28773.9289153181
4370747,28772.84159783146
4370750,29373.40919866145
4370775,29330.30196393002
4370776,29935.326074093522
4370784,29881.316242839443
4370824,31115.89391908556
4370837,31114.806601598917
4370840,30446.59932534315
4370913,31641.283962650865
4370914,31614.37882447266
4370979,32717.574436517898
4371043,28160.877417543205
4371076,29368.251689293014
4371081,28753.515062579885
4371097,29881.999120911525
4371143,28744.603323251707
4371152,28824.947770569415
4371155,28183.6520284015
4371176,29320.328277705004
4371229,30999.557131139038
4371295,31364.965291602537
4371296,31057.025271402847
4371334,29374.124269854452
4371337,29340.25731488166
4371342,28793.42792917957
4371349,29312.089182783617
4371368,31039.69940012705
4371380,30514.455185242055
4371381,31034.71927289036
4371444,32165.07650231541
4371525,29434.65331529238
4371535,29914.28712030506
4371536,29913.199802818417
4371595,31088.1199929993
4371596,31060.912964320276
4371599,30455.548374625156
4371623,31012.728383319394
4371687,31626.15255400911
4371691,31620.13904881425
4371713,32168.03784335131
4371716,31561.41217848286
4371727,31578.46174315829
4371728,31588.326057938684
4371771,32765.914013573143
4371776,32759.32593545958
4371810,28793.450528304966
4371931,30466.71235360927
4371932,30544.32166445587
4371937,30545.408981942513
4371968,30442.404838140355
4371971,29975.06496969593
4371972,30487.542798173847
4371981,31055.515818898042
4372020,31602.28593519074
4372023,31601.198617704096
4372031,31614.20186896244
4372107,32744.74820604705
4372220,31599.170237770013
4372263,31578.277538758237
4372264,31587.95615675056
4372309,32190.397568081447
4372472,31611.477605564112
4372474,32214.875856199244
4372512,31352.851082271955
4372517,32771.87635096669
4372524,32762.6740205689
4372557,33297.85120059119
4372562,33296.76388310455
4372673,25372.37271552172
4372674,25373.460033008363
4372680,32184.347179291944
4372719,32199.41654679709
4372721,32198.329229310446
4372768,33258.64359814068
4372823,33280.68117835035
4372824,33280.66561480414
4372836,33333.603691855504
4373047,33862.795295951364
4373091,33894.546245428035
4373129,33870.73910932965
4373134,31352.511455458414
4373336,33873.14762437943
4373340,34403.71372537187
4373341,33872.06030689279
4373439,33294.90819456591
4373446,33891.09028152429
4373448,33836.14578373218
4373457,33849.28782782913
4373459,33878.191711499065
4373515,32704.88714718126
4373830,33840.60804956831
4373831,33888.87364638626
4373832,33863.91800438252
4373839,34417.07046129176
4373849,34451.016300024174
4374243,34426.77786127105
4374245,33842.00471949414
4374353,34447.58890453377
4374359,33865.207648231706
4374362,34466.33106008533
4374363,34372.22778253886
4374457,33834.44338581222
4374459,33837.364219070994
4374463,33836.27690158435
4374473,33880.184487177816
4374474,34410.2163102433
4374484,33883.298692473385
4374520,33905.87758618937
4374521,33904.79026870272
4374698,33283.24426283303
4374699,34408.778492870566
4374704,34407.69117538398
4374719,34439.7465740405
4374720,33888.45598853094
4374815,34388.25377629994
4374816,34429.75092835986
4375182,35504.11237312044
4375187,35505.199690607085
4375205,34982.71811484039
4375295,34956.17264418508
4375307,35013.236984703864
4375385,34972.96594296943
4375386,35536.93763521663
4375396,35550.9514519971
4375419,35002.670817171165
4375487,35031.84631670505
4375493,34940.85106159281
4375500,35586.070314244134
4375501,35004.4727792294
4375505,35030.75899921841
4375507,35524.20834545267
4375517,34467.180020595144
4375519,35525.295662939316
4375563,34941.29131857329
4375565,34936.94311465544
4375568,34968.51220536261
4375572,35579.171604614356
4375594,36181.48744128464
4375760,34926.9429918119
4375764,35001.430848735676
4375770,34996.60294582613
4375861,35564.80536920123
4376310,35529.59866860637
4376311,35527.55941533722
4376314,34938.59605047229
4376320,35559.53486420575
4376324,35536.67454705696
4376325,34939.68336795893
4376343,34423.05454509263
4376414,34945.65785776428
4376542,35581.510616589396
4376543,35580.42329910275
4376557,34449.56974137382
4376620,34414.37753829651
4376651,35012.25775932253
4376682,34483.060612297384
4376686,34408.58469447482
4377043,37293.1180787044
4377046,37233.323079139926
4377060,36182.005942617485
4377095,36138.53904036345
4377491,26798.326369974122
4377492,26799.413687460765
4377507,25634.33030941285
4377642,23794.207250730542
4377877,30442.44833095523
4377878,30443.535648441873
4379761,29956.03691354848
4379771,31390.637709972507
4379778,31061.229778697598
4379863,31620.281679146166
4379868,31619.194361659524
4379874,31634.969419672794
4379899,33317.90901025175
4379902,31745.41721079382
4379937,33334.22282335529
4379948,33822.77860109869
4379999,34430.97810471378
4380002,34432.06542220042
4380128,31624.435445261013
4380129,31625.522762747656
4380133,30427.126961673843
4380162,31623.23342644883
4380212,31548.066315897973
4380213,31549.153633384616
4380263,32129.698389139317
4380287,32165.35941787332
4380482,32217.45450422814
4380658,31611.79292755376
4380892,34402.286781071685
4380910,34403.37409855833
4381014,34401.51862333057
4381016,34402.605940817215
4381018,33865.717834645824
4381063,35009.45077467145
4381124,34922.75426111126
4381186,35576.237553177576
4381187,35575.15023569093
4381190,35542.838144784386
4381203,36078.99476323614
4381234,36060.25239463628
4381240,36128.25685467984
4381611,33866.080486943945
4381612,33864.9931694573
4383180,29354.7320690215
4383206,29364.778243096254
4383234,31105.05101859354
4383239,29879.183394982596
4383276,29441.550745582615
